asset_id,timestamp,model,response,latency_s,has_pedestrian_railing_value,has_pedestrian_railing_confidence,parse_error,raw_response,error,traceback
122444,2026-05-27T18:28:07.532357,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.734,No railings,1.0,,,,
123219,2026-05-27T18:28:09.886199,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.342,No railings,1.0,,,,
123352,2026-05-27T18:28:14.305359,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",4.417,No railings,1.0,,,,
123354,2026-05-27T18:28:18.170272,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.862,No railings,1.0,,,,
124927,2026-05-27T18:28:23.308954,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",5.136,2 railings,1.0,,,,
124929,2026-05-27T18:28:26.582437,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.271,No railings,1.0,,,,
126178,2026-05-27T18:28:29.447572,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.863,No railings,1.0,,,,
126199,2026-05-27T18:28:33.145504,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.696,2 railings,1.0,,,,
126334,2026-05-27T18:28:36.309997,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.158,2 railings,1.0,,,,
126340,2026-05-27T18:28:39.996054,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.684,2 railings,1.0,,,,
126721,2026-05-27T18:28:44.497327,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",4.499,2 railings,1.0,,,,
126709,2026-05-27T18:28:47.369047,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.87,No railings,1.0,,,,
127136,2026-05-27T18:28:51.584938,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",4.214,2 railings,1.0,,,,
127147,2026-05-27T18:28:54.840384,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 1.0
    }
}",3.249,1 railing,1.0,,,,
127145,2026-05-27T18:28:57.838365,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",2.996,2 railings,1.0,,,,
127203,2026-05-27T18:29:01.194340,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.349,No railings,1.0,,,,
127204,2026-05-27T18:29:04.880099,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.685,No railings,1.0,,,,
127205,2026-05-27T18:29:08.617964,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.736,No railings,1.0,,,,
127388,2026-05-27T18:29:12.045550,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.427,2 railings,1.0,,,,
127525,2026-05-27T18:29:14.578282,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.53,No railings,1.0,,,,
128273,2026-05-27T18:29:17.836886,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    }
}",3.252,2 railings,1.0,,,,
129739,2026-05-27T18:29:21.788063,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",3.946,No railings,1.0,,,,
129491,2026-05-27T18:29:25.820750,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 1.0
    }
}",4.027,1 railing,1.0,,,,
102358,2026-05-27T18:29:28.305418,gemini-3-flash-preview,"{
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    }
}",2.483,No railings,1.0,,,,
