asset_id,timestamp,model,response,fall_height_bin_value,fall_height_bin_confidence,material_frame_tank_body_value,material_frame_tank_body_confidence,parse_error,has_pedestrian_railing_value,has_pedestrian_railing_confidence,steps_bin_value,steps_bin_confidence,structure_position_value,structure_position_confidence
106066,2026-05-27T12:09:01.292502,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
106068,2026-05-27T12:09:09.354487,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
106071,2026-05-27T12:09:18.294225,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
106072,2026-05-27T12:09:26.902168,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
106073,2026-05-27T12:09:36.002276,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
106074,2026-05-27T12:09:45.227374,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
106506,2026-05-27T12:09:54.028297,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
106583,2026-05-27T12:10:03.447111,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
106584,2026-05-27T12:10:11.945399,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
107290,2026-05-27T12:10:21.265520,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107471,2026-05-27T12:10:30.481160,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107475,2026-05-27T12:10:39.602079,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107485,2026-05-27T12:10:47.693758,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107490,2026-05-27T12:10:55.695365,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107516,2026-05-27T12:11:05.817809,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107518,2026-05-27T12:11:14.083524,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107667,2026-05-27T12:11:22.915436,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
107876,2026-05-27T12:11:31.924092,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107878,2026-05-27T12:11:41.933538,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107879,2026-05-27T12:11:51.790360,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107894,2026-05-27T12:12:00.388321,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107899,2026-05-27T12:12:09.076258,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107903,2026-05-27T12:12:32.870385,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
107905,2026-05-27T12:12:41.758079,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107913,2026-05-27T12:12:50.561674,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107917,2026-05-27T12:12:59.064981,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
107918,2026-05-27T12:13:07.257817,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107927,2026-05-27T12:13:16.668667,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107928,2026-05-27T12:13:26.410206,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107929,2026-05-27T12:13:35.226683,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107931,2026-05-27T12:13:44.233565,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
107932,2026-05-27T12:13:52.868905,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107935,2026-05-27T12:14:03.588904,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
107937,2026-05-27T12:14:13.001272,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107941,2026-05-27T12:14:21.397479,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107942,2026-05-27T12:14:30.668259,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107943,2026-05-27T12:14:39.548973,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107945,2026-05-27T12:14:48.209235,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107947,2026-05-27T12:14:56.931932,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107950,2026-05-27T12:15:07.948314,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107972,2026-05-27T12:15:17.541665,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107974,2026-05-27T12:15:26.197040,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107975,2026-05-27T12:15:34.928444,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
107977,2026-05-27T12:15:43.830528,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
107983,2026-05-27T12:15:51.816920,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
107999,2026-05-27T12:16:01.062213,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
108004,2026-05-27T12:16:10.664241,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
108005,2026-05-27T12:16:20.229602,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
108010,2026-05-27T12:16:28.427882,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
108012,2026-05-27T12:16:37.288229,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
108028,2026-05-27T12:16:46.276435,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
108241,2026-05-27T12:16:54.420408,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
108734,2026-05-27T12:17:03.192002,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
108862,2026-05-27T12:17:12.238053,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    }
}",,,Concrete,0.95,,,,,,,
108868,2026-05-27T12:17:20.792481,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
109154,2026-05-27T12:17:29.101475,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
109165,2026-05-27T12:17:38.863941,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
109628,2026-05-27T12:17:48.051765,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
109801,2026-05-27T12:17:56.311656,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
109803,2026-05-27T12:18:04.940767,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
109804,2026-05-27T12:18:13.437344,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
109806,2026-05-27T12:18:22.346247,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
109807,2026-05-27T12:18:32.593032,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.98
    }
}",,,Concrete,0.98,,,,,,,
109919,2026-05-27T12:18:41.086569,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
110086,2026-05-27T12:18:50.717285,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
110087,2026-05-27T12:18:59.108037,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
110173,2026-05-27T12:19:10.084667,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Metal"",
        ""confidence"": 0.9
    }
}",,,Metal,0.9,,,,,,,
110284,2026-05-27T12:19:18.171093,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
110287,2026-05-27T12:19:31.897520,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
110371,2026-05-27T12:19:41.709677,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
110568,2026-05-27T12:19:50.003045,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
110703,2026-05-27T12:19:58.811615,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
110871,2026-05-27T12:20:08.027000,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
111450,2026-05-27T12:20:18.579744,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
111458,2026-05-27T12:20:29.533527,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
111482,2026-05-27T12:20:38.951844,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
111583,2026-05-27T12:20:48.063526,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Rock/Stone"",
        ""confidence"": 0.95
    }
}",,,Rock/Stone,0.95,,,,,,,
112127,2026-05-27T12:20:56.977396,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
112342,2026-05-27T12:21:06.806858,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.9
    }
}",,,Timber/Wood,0.9,,,,,,,
112490,2026-05-27T12:21:16.634697,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
112573,2026-05-27T12:21:25.446970,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
112902,2026-05-27T12:21:34.561994,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
112908,2026-05-27T12:21:42.756209,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
113157,2026-05-27T12:21:50.947502,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
113161,2026-05-27T12:21:59.108187,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
113187,2026-05-27T12:22:07.537894,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
113193,2026-05-27T12:22:15.984488,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
113194,2026-05-27T12:22:24.650100,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
113196,2026-05-27T12:22:33.035922,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
113200,2026-05-27T12:22:42.456791,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
113203,2026-05-27T12:22:50.648261,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
113204,2026-05-27T12:22:59.146390,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
113205,2026-05-27T12:23:08.776535,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
114558,2026-05-27T12:23:23.831825,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}",,,Concrete,0.9,,,,,,,
114567,2026-05-27T12:23:33.253738,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}",,,Concrete,0.9,,,,,,,
114575,2026-05-27T12:23:41.956854,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
115090,2026-05-27T12:23:49.323414,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Concrete"",
        ""confidence"": 1.0
    }
}",,,Concrete,1.0,,,,,,,
116610,2026-05-27T12:23:57.825669,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
116732,2026-05-27T12:24:07.147048,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
116796,2026-05-27T12:24:16.050922,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
117205,2026-05-27T12:24:24.744046,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
117219,2026-05-27T12:24:33.358179,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
117590,2026-05-27T12:24:41.833257,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
117800,2026-05-27T12:24:50.847731,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
118199,2026-05-27T12:25:03.775086,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Metal"",
        ""confidence"": 1.0
    }
}",,,Metal,1.0,,,,,,,
118556,2026-05-27T12:25:12.682205,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
120546,2026-05-27T12:25:22.821831,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
120734,2026-05-27T12:25:31.789408,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
121000,2026-05-27T12:25:40.867174,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
121001,2026-05-27T12:25:49.967749,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
121014,2026-05-27T12:25:57.842494,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
121017,2026-05-27T12:26:05.847559,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
121018,2026-05-27T12:26:14.373293,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
121071,2026-05-27T12:26:24.056883,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
121484,2026-05-27T12:26:32.041863,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
121917,2026-05-27T12:26:50.385999,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
121918,2026-05-27T12:26:59.181664,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
121919,2026-05-27T12:27:07.576319,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
121921,2026-05-27T12:27:15.976808,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122192,2026-05-27T12:27:33.715217,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Metal"",
        ""confidence"": 0.95
    }
}",,,Metal,0.95,,,,,,,
122611,2026-05-27T12:27:42.806754,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122646,2026-05-27T12:27:51.503521,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122647,2026-05-27T12:27:59.562464,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
122648,2026-05-27T12:28:08.210646,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122649,2026-05-27T12:28:17.005207,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122661,2026-05-27T12:28:25.194177,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122663,2026-05-27T12:28:32.881083,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122777,2026-05-27T12:28:40.963843,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 0.95
    }
}",,,Timber/Wood,0.95,,,,,,,
122779,2026-05-27T12:28:48.956067,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
122780,2026-05-27T12:28:57.145053,gemini-3-flash-preview,"{
    ""material_frame_tank_body"": {
        ""value"": ""Timber/Wood"",
        ""confidence"": 1.0
    }
}",,,Timber/Wood,1.0,,,,,,,
123140,2026-05-27T12:29:11.399484,gemini-3-flash-preview,"```json
{
    ""material_frame_tank_body"": {
        ""value"": ""Metal"",
        ""confidence"": 0.95
    }
}
```",,,Metal,0.95,,,,,,,
