asset_id,timestamp,model,response,latency_s,has_edge_guard_value,has_edge_guard_confidence,parse_error,raw_response,error,traceback
94271,2026-06-08T06:22:45.377984,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",57.962,No,1.0,,,,
94272,2026-06-08T06:22:55.609692,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.227,No,1.0,,,,
94274,2026-06-08T06:23:45.080235,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",49.469,No,1.0,,,,
94275,2026-06-08T06:23:49.460986,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",4.375,No,0.95,,,,
94277,2026-06-08T06:23:56.440798,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.968,No,1.0,,,,
94278,2026-06-08T06:24:00.458840,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.012,No,1.0,,,,
94279,2026-06-08T06:24:04.634497,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.175,No,1.0,,,,
94280,2026-06-08T06:25:19.493594,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",74.832,No,1.0,,,,
94281,2026-06-08T06:25:44.160319,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",24.661,No,1.0,,,,
94283,2026-06-08T06:25:49.278977,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",5.117,No,0.95,,,,
94288,2026-06-08T06:25:53.892080,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.612,No,1.0,,,,
94291,2026-06-08T06:25:57.779553,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.885,No,1.0,,,,
94293,2026-06-08T06:26:01.978191,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.197,No,1.0,,,,
94294,2026-06-08T06:26:06.176422,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.197,No,1.0,,,,
94319,2026-06-08T06:26:44.075069,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",37.897,No,0.95,,,,
94322,2026-06-08T06:26:49.186013,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.105,No,1.0,,,,
94327,2026-06-08T06:26:54.612166,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.425,No,1.0,,,,
94348,2026-06-08T06:26:58.297446,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.684,No,1.0,,,,
94350,2026-06-08T06:27:05.262177,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.963,No,1.0,,,,
94353,2026-06-08T06:27:09.055254,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.791,No,1.0,,,,
94356,2026-06-08T06:27:13.357608,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",4.301,No,0.95,,,,
94357,2026-06-08T06:27:17.857989,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.495,No,1.0,,,,
94359,2026-06-08T06:27:22.055091,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.196,No,1.0,,,,
94362,2026-06-08T06:27:33.335831,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.28,No,1.0,,,,
94365,2026-06-08T06:27:38.439921,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",5.098,No,0.95,,,,
94367,2026-06-08T06:27:43.560935,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.12,No,1.0,,,,
94377,2026-06-08T06:27:48.166600,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.604,No,1.0,,,,
94378,2026-06-08T06:27:53.491545,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.317,No,1.0,,,,
94382,2026-06-08T06:27:59.841820,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.349,No,1.0,,,,
94385,2026-06-08T06:28:04.248115,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.405,No,1.0,,,,
94390,2026-06-08T06:28:08.442888,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.192,No,1.0,,,,
94392,2026-06-08T06:28:44.392777,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",35.948,No,1.0,,,,
94394,2026-06-08T06:28:50.939053,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.541,No,1.0,,,,
94408,2026-06-08T06:29:09.064666,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",18.124,No,1.0,,,,
94409,2026-06-08T06:30:22.214225,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",73.148,No,1.0,,,,
94410,2026-06-08T06:30:27.203278,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.986,No,1.0,,,,
94411,2026-06-08T06:30:32.627434,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.422,No,1.0,,,,
94413,2026-06-08T06:30:43.068689,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",10.44,No,0.95,,,,
94414,2026-06-08T06:30:47.881250,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",4.809,No,0.95,,,,
94416,2026-06-08T06:31:03.138391,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",15.256,No,1.0,,,,
94421,2026-06-08T06:31:08.567092,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    }
}",5.427,No,0.9,,,,
94422,2026-06-08T06:31:12.667892,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.099,No,1.0,,,,
94423,2026-06-08T06:31:17.170522,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.5,No,1.0,,,,
94424,2026-06-08T06:31:21.477643,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.305,No,1.0,,,,
94487,2026-06-08T06:32:05.301013,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",43.818,No,1.0,,,,
94780,2026-06-08T06:32:31.836280,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",26.53,No,1.0,,,,
95730,2026-06-08T06:32:37.661025,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.812,No,1.0,,,,
95950,2026-06-08T06:32:54.036425,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",16.354,No,1.0,,,,
96358,2026-06-08T06:33:45.142461,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}",51.103,unable to determine,0.0,,,,
99892,2026-06-08T06:33:48.716418,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.568,No,1.0,,,,
100345,2026-06-08T06:33:53.741253,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",5.023,Yes,1.0,,,,
100550,2026-06-08T06:34:13.219679,gemini-3-flash-preview,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",19.477,No,0.95,,,,
100999,2026-06-08T06:34:16.570532,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.347,No,1.0,,,,
101005,2026-06-08T06:34:20.053244,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.481,No,1.0,,,,
102356,2026-06-08T06:34:24.867861,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.9
    }
}",4.813,Yes,0.9,,,,
102372,2026-06-08T06:34:36.142450,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",11.273,Yes,1.0,,,,
102412,2026-06-08T06:35:11.045443,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",34.888,No,1.0,,,,
102415,2026-06-08T06:35:14.843969,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.798,No,1.0,,,,
102424,2026-06-08T06:35:28.253445,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",13.404,No,1.0,,,,
102538,2026-06-08T06:35:31.220558,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.966,No,1.0,,,,
102545,2026-06-08T06:35:34.088456,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.866,No,1.0,,,,
102560,2026-06-08T06:35:36.239068,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.149,No,1.0,,,,
103729,2026-06-08T06:35:39.722025,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.481,No,1.0,,,,
103742,2026-06-08T06:35:42.689186,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.964,No,1.0,,,,
103752,2026-06-08T06:35:50.369346,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.678,No,1.0,,,,
104070,2026-06-08T06:35:53.748769,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.378,No,1.0,,,,
105250,2026-06-08T06:36:02.861743,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.111,No,1.0,,,,
106401,2026-06-08T06:36:06.652418,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.77,No,1.0,,,,
106937,2026-06-08T06:36:10.992907,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.339,No,1.0,,,,
107048,2026-06-08T06:36:15.969761,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.97,No,1.0,,,,
107051,2026-06-08T06:36:19.103376,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.13,No,1.0,,,,
107062,2026-06-08T06:37:05.743341,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",46.639,No,1.0,,,,
107076,2026-06-08T06:37:14.032021,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",8.28,No,0.95,,,,
107317,2026-06-08T06:37:28.670641,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",14.636,No,1.0,,,,
107319,2026-06-08T06:37:31.953364,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.95
    }
}",3.281,Yes,0.95,,,,
107327,2026-06-08T06:37:34.814763,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.86,No,1.0,,,,
107335,2026-06-08T06:37:47.522052,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",12.707,No,1.0,,,,
107345,2026-06-08T06:37:50.482816,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.955,No,1.0,,,,
107361,2026-06-08T06:37:55.196910,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.713,No,1.0,,,,
107363,2026-06-08T06:38:01.546434,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.348,No,1.0,,,,
107370,2026-06-08T06:38:06.356972,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.809,No,1.0,,,,
107579,2026-06-08T06:38:09.429472,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.071,No,1.0,,,,
107582,2026-06-08T06:38:12.568415,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.138,No,1.0,,,,
107590,2026-06-08T06:38:15.058961,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.485,No,1.0,,,,
107591,2026-06-08T06:38:19.528500,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.468,No,1.0,,,,
107602,2026-06-08T06:38:22.128237,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.598,No,1.0,,,,
107867,2026-06-08T06:39:12.739516,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",50.609,No,1.0,,,,
107883,2026-06-08T06:39:32.277669,gemini-3-flash-preview,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    }
}
```",19.505,No,0.9,,,,
107901,2026-06-08T06:39:44.667899,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",12.384,No,1.0,,,,
107906,2026-06-08T06:39:52.246249,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.577,No,1.0,,,,
107909,2026-06-08T06:39:58.488362,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.241,No,1.0,,,,
107920,2026-06-08T06:40:01.545827,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.056,No,0.95,,,,
107959,2026-06-08T06:40:10.470774,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.923,No,1.0,,,,
107966,2026-06-08T06:40:14.561315,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.089,No,1.0,,,,
107978,2026-06-08T06:40:47.638067,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",33.075,No,1.0,,,,
107991,2026-06-08T06:40:54.495013,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.854,No,1.0,,,,
108008,2026-06-08T06:41:13.238069,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",18.742,No,1.0,,,,
108011,2026-06-08T06:41:16.515661,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.276,No,1.0,,,,
108014,2026-06-08T06:41:19.483888,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.967,No,1.0,,,,
108023,2026-06-08T06:41:27.678473,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",8.193,No,0.95,,,,
108041,2026-06-08T06:41:48.055906,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",20.376,No,1.0,,,,
108296,2026-06-08T06:41:51.327478,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.27,No,1.0,,,,
108297,2026-06-08T06:42:16.213380,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",24.885,No,1.0,,,,
108318,2026-06-08T06:42:25.127208,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.909,No,1.0,,,,
108339,2026-06-08T06:42:32.289829,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.161,No,1.0,,,,
108355,2026-06-08T06:42:35.055776,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.764,No,1.0,,,,
108358,2026-06-08T06:42:40.995120,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.938,No,1.0,,,,
108398,2026-06-08T06:42:59.629621,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",18.606,No,1.0,,,,
108654,2026-06-08T06:43:02.609849,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.979,No,1.0,,,,
108656,2026-06-08T06:43:05.159552,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.548,No,1.0,,,,
108661,2026-06-08T06:43:23.705450,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",18.545,No,1.0,,,,
108708,2026-06-08T06:43:49.191683,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",25.483,No,0.95,,,,
108715,2026-06-08T06:43:52.062829,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.87,No,1.0,,,,
108716,2026-06-08T06:44:24.221071,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",32.157,No,0.95,,,,
108727,2026-06-08T06:44:27.285136,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.057,No,1.0,,,,
108729,2026-06-08T06:44:30.667679,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.381,No,1.0,,,,
108735,2026-06-08T06:44:33.744107,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.075,No,0.95,,,,
108779,2026-06-08T06:44:54.017667,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",20.272,No,0.95,,,,
108780,2026-06-08T06:44:57.389722,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.371,No,0.95,,,,
108788,2026-06-08T06:45:00.159229,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.768,No,1.0,,,,
108793,2026-06-08T06:45:03.025329,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.865,No,1.0,,,,
108795,2026-06-08T06:45:18.641421,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",15.615,No,1.0,,,,
109137,2026-06-08T06:45:22.377432,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.733,No,1.0,,,,
109163,2026-06-08T06:45:25.250268,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.872,No,1.0,,,,
109555,2026-06-08T06:45:29.138828,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.887,No,1.0,,,,
109617,2026-06-08T06:45:32.208222,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.068,No,1.0,,,,
109699,2026-06-08T06:45:56.482684,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",24.272,No,1.0,,,,
109700,2026-06-08T06:46:03.577591,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.086,No,1.0,,,,
109703,2026-06-08T06:47:04.477107,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",60.898,No,1.0,,,,
109707,2026-06-08T06:47:08.159948,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.677,No,1.0,,,,
109711,2026-06-08T06:47:10.775364,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.614,No,1.0,,,,
109712,2026-06-08T06:47:14.098271,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.321,No,1.0,,,,
109713,2026-06-08T06:47:19.830599,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.731,No,1.0,,,,
109822,2026-06-08T06:47:49.333249,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",29.501,No,1.0,,,,
109824,2026-06-08T06:47:54.855229,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",5.52,No,1.0,,,,
110228,2026-06-08T06:48:02.943776,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",8.087,Yes,1.0,,,,
110238,2026-06-08T06:48:06.933229,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.988,No,1.0,,,,
110280,2026-06-08T06:48:11.646344,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.712,No,1.0,,,,
110291,2026-06-08T06:48:18.508086,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.9
    }
}",6.859,Yes,0.9,,,,
110300,2026-06-08T06:48:23.216903,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",4.707,No,1.0,,,,
110301,2026-06-08T06:48:26.389824,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.172,No,1.0,,,,
110467,2026-06-08T06:48:29.461801,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",3.07,Yes,1.0,,,,
110570,2026-06-08T06:48:39.701276,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.238,No,1.0,,,,
110571,2026-06-08T06:48:42.775887,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",3.074,No,1.0,,,,
110573,2026-06-08T06:48:45.743493,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.966,No,1.0,,,,
110580,2026-06-08T06:48:48.716152,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",2.972,No,1.0,,,,
110606,2026-06-08T06:48:51.860999,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",3.143,No,0.95,,,,
110731,2026-06-08T06:48:56.087269,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}",4.221,Yes,1.0,,,,
110821,2026-06-08T06:49:13.391230,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",17.302,No,0.95,,,,
110835,2026-06-08T06:49:20.968431,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.576,No,1.0,,,,
110837,2026-06-08T06:49:33.775033,gemini-3-flash-preview,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",12.805,No,1.0,,,,
