asset_id,timestamp,model,response,latency_s,decking_material_value,decking_material_confidence,fall_height_bin_value,fall_height_bin_confidence,has_edge_guard_value,has_edge_guard_confidence,has_pedestrian_railing_value,has_pedestrian_railing_confidence,length_bin_value,length_bin_confidence,structure_material_value,structure_material_confidence,width_bin_value,width_bin_confidence,parse_error,raw_response,error,traceback
94410,2026-06-08T15:20:49.321266,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    }
}",35.022,Timber,0.95,low (<0.5m),0.9,No,0.9,No railings,0.95,unable to determine,0.0,Timber,0.8,standard (0.9-1.5m),0.7,,,,
94411,2026-06-08T15:21:32.429543,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.7
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",43.102,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.95,unable to determine,0.0,Timber,0.7,narrow (<0.9m),0.8,,,,
94413,2026-06-08T15:22:14.514735,gemma-4-26b-a4b-it,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 0.95
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 0.9
},
""has_edge_guard"": {
""value"": ""No"",
""confidence"": 0.9
},
""has_pedestrian_railing"": {
""value"": ""No railings"",
""confidence"": 0.95
},
""length"": {
""value"": ""unable to determine"",
""confidence"": 0.0
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 0.7
},
""width"": {
""value"": ""narrow (<0.9m)"",
""confidence"": 0.8
}
}",42.08,Timber,0.95,low (<0.5m),0.9,No,0.9,No railings,0.95,unable to determine,0.0,Timber,0.7,narrow (<0.9m),0.8,,,,
94414,2026-06-08T15:22:58.745215,gemma-4-26b-a4b-it,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 0.95
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 0.9
},
""has_edge_guard"": {
""value"": ""No"",
""confidence"": 0.95
},
""has_pedestrian_railing"": {
""value"": ""No railings"",
""confidence"": 0.95
},
""length"": {
""value"": ""unable to determine"",
""confidence"": 0.0
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 0.85
},
""width"": {
""value"": ""narrow (<0.9m)"",
""confidence"": 0.7
}
}",44.225,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.95,unable to determine,0.0,Timber,0.85,narrow (<0.9m),0.7,,,,
94416,2026-06-08T15:23:38.071652,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    }
}",39.325,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,unable to determine,0.0,Timber,0.8,standard (0.9-1.5m),0.7,,,,
94421,2026-06-08T15:24:45.149522,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.8
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.5
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.5
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}",67.074,Timber,1.0,low (<0.5m),0.8,No,0.5,No railings,0.5,unable to determine,0.0,Timber,0.9,unable to determine,0.0,,,,
94422,2026-06-08T15:25:18.432188,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.5
    },
    ""structure_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.7
    }
}",33.277,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.95,short (<20m),0.5,Concrete,0.9,narrow (<0.9m),0.7,,,,
94423,2026-06-08T15:26:06.653424,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",48.216,Timber,1.0,low (<0.5m),0.9,No,0.95,No railings,1.0,unable to determine,0.0,Timber,0.9,standard (0.9-1.5m),0.8,,,,
94424,2026-06-08T15:26:39.038557,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.7
    }
}",32.383,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.8,narrow (<0.9m),0.7,,,,
94487,2026-06-08T15:27:25.585838,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.9
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",46.543,Timber,0.9,low (<0.5m),0.9,No,0.9,No railings,0.9,short (<20m),0.8,Timber,0.9,narrow (<0.9m),0.8,,,,
94780,2026-06-08T15:28:01.223906,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""medium (20-100m)"",
        ""confidence"": 0.5
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",35.632,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,0.95,medium (20-100m),0.5,Timber,0.9,standard (0.9-1.5m),0.8,,,,
95730,2026-06-08T15:28:41.070695,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""medium (20-100m)"",
        ""confidence"": 0.5
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",39.844,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,medium (20-100m),0.5,Timber,0.8,standard (0.9-1.5m),0.8,,,,
95950,2026-06-08T15:29:15.602921,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    }
}",34.528,Timber,1.0,low (<0.5m),1.0,No,0.9,No railings,1.0,short (<20m),1.0,Timber,0.9,standard (0.9-1.5m),0.7,,,,
96358,2026-06-08T15:30:16.285727,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""fall_height"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""has_edge_guard"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""width"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}",60.671,unable to determine,0.0,unable to determine,0.0,unable to determine,0.0,unable to determine,0.0,unable to determine,0.0,unable to determine,0.0,unable to determine,0.0,,,,
99892,2026-06-08T15:31:05.957517,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.95
    }
}",49.663,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,1.0,unable to determine,0.0,Timber,0.8,narrow (<0.9m),0.95,,,,
100345,2026-06-08T15:32:04.160009,gemma-4-26b-a4b-it,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 1.0
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 0.9
},
""has_edge_guard"": {
""value"": ""Yes"",
""confidence"": 1.0
},
""has_pedestrian_railing"": {
""value"": ""No railings"",
""confidence"": 1.0
},
""length"": {
""value"": ""medium (20-100m)"",
""confidence"": 0.2
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 1.0
},
""width"": {
""value"": ""narrow (<0.9m)"",
""confidence"": 0.7
}
}",58.188,Timber,1.0,low (<0.5m),0.9,Yes,1.0,No railings,1.0,medium (20-100m),0.2,Timber,1.0,narrow (<0.9m),0.7,,,,
100549,2026-06-08T15:32:46.437865,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
    },
    ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.9
    },
    ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
    ""value"": ""1 railing"",
    ""confidence"": 1.0
    },
    ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.9
    },
    ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
    },
    ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.8
    }
}",42.253,Timber,1.0,low (<0.5m),0.9,No,0.9,1 railing,1.0,short (<20m),0.9,Timber,1.0,standard (0.9-1.5m),0.8,,,,
100550,2026-06-08T15:33:33.653613,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""medium (0.5-1.2m)"",
        ""confidence"": 0.8
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",47.191,Timber,0.95,medium (0.5-1.2m),0.8,No,0.9,2 railings,1.0,short (<20m),1.0,Timber,1.0,standard (0.9-1.5m),0.8,,,,
100555,2026-06-08T15:34:15.768931,gemma-4-26b-a4b-it,"```json
{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""medium (0.5-1.2m)"",
        ""confidence"": 0.8
    },
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 0.85
    },
    ""length"": {
        ""value"": ""medium (20-100m)"",
        ""confidence"": 0.5
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}
```",42.079,Timber,0.95,medium (0.5-1.2m),0.8,Yes,0.9,1 railing,0.85,medium (20-100m),0.5,Timber,0.95,standard (0.9-1.5m),0.8,,,,
100999,2026-06-08T15:34:55.901752,gemma-4-26b-a4b-it,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 1.0
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 0.9
},
""has_edge_guard"": {
""value"": ""No"",
""confidence"": 1.0
},
""has_pedestrian_railing"": {
""value"": ""No railings"",
""confidence"": 1.0
},
""length"": {
""value"": ""short (<20m)"",
""confidence"": 0.8
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 0.7
},
""width"": {
""value"": ""narrow (<0.9m)"",
""confidence"": 0.7
}
}",40.127,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,short (<20m),0.8,Timber,0.7,narrow (<0.9m),0.7,,,,
101005,2026-06-08T15:35:32.923988,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
    },
    ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
    },
    ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
    },
    ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.95
    },
    ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
    },
    ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.8
    }
}",37.017,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.8,,,,
102356,2026-06-08T15:36:21.586874,gemma-4-26b-a4b-it,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 0.85
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 0.95
},
""has_edge_guard"": {
""value"": ""Yes"",
""confidence"": 0.8
},
""has_pedestrian_railing"": {
""value"": ""No railings"",
""confidence"": 0.98
},
""length"": {
""value"": ""unable to determine"",
""confidence"": 0.0
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 0.9
},
""width"": {
""value"": ""narrow (<0.9m)"",
""confidence"": 0.7
}
}",48.651,Timber,0.85,low (<0.5m),0.95,Yes,0.8,No railings,0.98,unable to determine,0.0,Timber,0.9,narrow (<0.9m),0.7,,,,
102372,2026-06-08T15:37:08.872599,gemma-4-26b-a4b-it,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 1.0
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 0.8
},
""has_edge_guard"": {
""value"": ""Yes"",
""confidence"": 0.9
},
""has_pedestrian_railing"": {
""value"": ""2 railings"",
""confidence"": 0.8
},
""length"": {
""value"": ""medium (20-100m)"",
""confidence"": 0.4
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 1.0
},
""width"": {
""value"": ""standard (0.9-1.5m)"",
""confidence"": 0.8
}
}",47.281,Timber,1.0,low (<0.5m),0.8,Yes,0.9,2 railings,0.8,medium (20-100m),0.4,Timber,1.0,standard (0.9-1.5m),0.8,,,,
102412,2026-06-08T15:37:59.767382,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.7
    }
}",50.888,Timber,1.0,low (<0.5m),0.95,No,0.9,No railings,1.0,unable to determine,0.0,Timber,1.0,narrow (<0.9m),0.7,,,,
102415,2026-06-08T15:38:54.446077,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",54.673,Timber,0.8,low (<0.5m),0.9,No,0.95,No railings,0.95,unable to determine,0.0,Timber,0.95,narrow (<0.9m),0.8,,,,
102424,2026-06-08T15:39:27.016358,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.95
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",32.565,Timber,1.0,low (<0.5m),1.0,No,0.95,No railings,1.0,short (<20m),0.95,Timber,0.95,standard (0.9-1.5m),0.8,,,,
102538,2026-06-08T15:40:13.331042,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
    },
    ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.9
    },
    ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 0.95
    },
    ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.7
    },
    ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.8
    },
    ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.7
    }
}",46.309,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.95,short (<20m),0.7,Timber,0.8,standard (0.9-1.5m),0.7,,,,
102545,2026-06-08T15:40:41.043594,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    }
}",27.692,Timber,1.0,low (<0.5m),0.9,No,0.9,No railings,1.0,unable to determine,0.0,Timber,0.8,standard (0.9-1.5m),0.7,,,,
102560,2026-06-08T15:41:08.692178,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    }
}",27.634,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,short (<20m),0.8,Timber,0.9,standard (0.9-1.5m),0.7,,,,
103708,2026-06-08T15:41:36.647151,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",27.95,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,short (<20m),0.9,Timber,1.0,narrow (<0.9m),0.8,,,,
103729,2026-06-08T15:42:04.805663,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.8
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.8
    }
}",28.152,Timber,1.0,low (<0.5m),0.8,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.9,narrow (<0.9m),0.8,,,,
103740,2026-06-08T15:42:40.345261,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.7
    }
}",35.535,Timber,1.0,low (<0.5m),0.9,No,1.0,No railings,1.0,unable to determine,0.0,Timber,0.9,narrow (<0.9m),0.7,,,,
103742,2026-06-08T15:43:17.308817,gemma-4-26b-a4b-it,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.7
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.7
    }
}",36.958,Timber,0.8,low (<0.5m),0.95,No,0.9,No railings,1.0,short (<20m),0.8,Timber,0.7,narrow (<0.9m),0.7,,,,
