asset_id,timestamp,model,response,latency_s,has_edge_guard_value,has_edge_guard_confidence,parse_error,raw_response,error,traceback
92036,2026-06-08T07:59:22.652336,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.265,No,1.0,,,,
92044,2026-06-08T07:59:30.437483,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.784,No,1.0,,,,
92051,2026-06-08T07:59:39.552392,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.113,No,1.0,,,,
92060,2026-06-08T07:59:48.151172,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.591,No,1.0,,,,
92069,2026-06-08T07:59:55.215908,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.064,No,1.0,,,,
92071,2026-06-08T08:00:03.614858,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.398,No,1.0,,,,
92072,2026-06-08T08:00:14.372082,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",10.756,No,1.0,,,,
92079,2026-06-08T08:00:23.684836,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.306,No,1.0,,,,
92081,2026-06-08T08:00:33.617171,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.931,No,1.0,,,,
92082,2026-06-08T08:00:41.914090,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.295,No,1.0,,,,
92083,2026-06-08T08:00:51.334501,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.98
    }
}
```",9.418,No,0.98,,,,
92087,2026-06-08T08:00:59.627678,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.292,No,1.0,,,,
92091,2026-06-08T08:01:09.763947,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.135,No,1.0,,,,
93030,2026-06-08T08:01:17.147491,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.382,No,1.0,,,,
93042,2026-06-08T08:01:26.556271,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.403,No,1.0,,,,
94266,2026-06-08T08:01:35.571256,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.014,No,1.0,,,,
94271,2026-06-08T08:01:47.661697,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",12.089,No,0.95,,,,
94272,2026-06-08T08:01:56.564637,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.9,No,1.0,,,,
94274,2026-06-08T08:02:04.862258,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.296,No,1.0,,,,
94275,2026-06-08T08:02:13.775532,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.912,No,1.0,,,,
94277,2026-06-08T08:02:21.957725,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.179,No,1.0,,,,
94278,2026-06-08T08:02:31.485239,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.527,No,1.0,,,,
94279,2026-06-08T08:02:42.646696,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.159,No,1.0,,,,
94280,2026-06-08T08:02:53.590740,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.936,No,1.0,,,,
94281,2026-06-08T08:03:03.947280,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.353,No,1.0,,,,
94283,2026-06-08T08:03:11.933220,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.983,No,1.0,,,,
94288,2026-06-08T08:03:19.103020,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.167,No,1.0,,,,
94291,2026-06-08T08:03:26.780363,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.676,No,1.0,,,,
94293,2026-06-08T08:03:35.797235,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.015,No,1.0,,,,
94294,2026-06-08T08:03:43.683561,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.88,No,1.0,,,,
94319,2026-06-08T08:03:54.224518,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",10.539,No,0.95,,,,
94322,2026-06-08T08:04:03.027379,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.801,No,1.0,,,,
94327,2026-06-08T08:04:10.872564,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.844,No,1.0,,,,
94348,2026-06-08T08:04:19.414264,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.54,No,1.0,,,,
94350,2026-06-08T08:04:27.695637,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.28,No,1.0,,,,
94353,2026-06-08T08:04:38.075285,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.379,No,1.0,,,,
94356,2026-06-08T08:04:45.936156,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.857,No,1.0,,,,
94357,2026-06-08T08:04:53.411210,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.474,No,1.0,,,,
94359,2026-06-08T08:05:01.601426,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.188,No,1.0,,,,
94362,2026-06-08T08:05:10.621418,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.019,No,1.0,,,,
94365,2026-06-08T08:05:19.843938,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.221,No,1.0,,,,
94367,2026-06-08T08:05:29.667988,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.819,No,1.0,,,,
94377,2026-06-08T08:05:39.183232,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.513,No,1.0,,,,
94378,2026-06-08T08:05:46.864357,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.672,No,1.0,,,,
94382,2026-06-08T08:05:55.565721,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.7,No,1.0,,,,
94385,2026-06-08T08:06:03.146735,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.579,No,1.0,,,,
94390,2026-06-08T08:06:14.423555,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.275,No,1.0,,,,
94392,2026-06-08T08:06:24.966062,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.538,No,1.0,,,,
94394,2026-06-08T08:06:35.418579,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",10.443,No,1.0,,,,
94408,2026-06-08T08:06:44.207327,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.783,No,1.0,,,,
94409,2026-06-08T08:06:50.963678,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.755,No,1.0,,,,
94410,2026-06-08T08:06:58.953042,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.988,No,1.0,,,,
94411,2026-06-08T08:07:09.398948,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.444,No,1.0,,,,
94413,2026-06-08T08:07:18.207041,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.807,No,1.0,,,,
94414,2026-06-08T08:07:32.154828,gemma-4-26b-a4b-it,"{""has_edge_guard"": {""value"": ""No"", ""confidence"": 1.0}}",13.945,No,1.0,,,,
94416,2026-06-08T08:07:42.165118,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.009,No,1.0,,,,
94421,2026-06-08T08:07:56.913047,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}",14.747,unable to determine,0.0,,,,
94422,2026-06-08T08:08:05.821185,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.907,No,1.0,,,,
94423,2026-06-08T08:08:13.912609,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.089,No,1.0,,,,
94424,2026-06-08T08:08:24.425565,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.511,No,1.0,,,,
94487,2026-06-08T08:08:39.920098,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    }
}",15.489,No,0.9,,,,
94780,2026-06-08T08:08:48.110608,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.189,No,1.0,,,,
95730,2026-06-08T08:09:03.589422,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",15.477,No,1.0,,,,
95950,2026-06-08T08:09:12.073583,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.477,No,1.0,,,,
96358,2026-06-08T08:09:21.287602,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}",9.212,unable to determine,0.0,,,,
99892,2026-06-08T08:09:27.535874,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.246,No,1.0,,,,
100345,2026-06-08T08:09:47.405345,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.95
    }
}
```",19.868,Yes,0.95,,,,
100550,2026-06-08T08:10:02.916968,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.95
    }
}
```",15.509,Yes,0.95,,,,
100999,2026-06-08T08:10:11.258081,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.34,No,1.0,,,,
101005,2026-06-08T08:10:19.963945,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.705,No,1.0,,,,
102356,2026-06-08T08:10:34.110990,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    }
}",14.146,No,0.9,,,,
102372,2026-06-08T08:10:44.336325,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}
```",10.221,Yes,1.0,,,,
102412,2026-06-08T08:10:53.447085,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.109,No,1.0,,,,
102415,2026-06-08T08:11:00.531950,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.083,No,1.0,,,,
102424,2026-06-08T08:11:11.047812,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",10.515,No,1.0,,,,
102538,2026-06-08T08:11:19.252043,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.201,No,1.0,,,,
102545,2026-06-08T08:11:28.266950,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.014,No,1.0,,,,
102560,2026-06-08T08:11:36.665114,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.397,No,1.0,,,,
103729,2026-06-08T08:11:45.161054,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.494,No,1.0,,,,
103742,2026-06-08T08:11:52.329165,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.166,No,1.0,,,,
103752,2026-06-08T08:12:00.417761,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.087,No,1.0,,,,
104070,2026-06-08T08:12:08.405790,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",7.987,No,0.95,,,,
105250,2026-06-08T08:12:16.403957,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.997,No,1.0,,,,
106401,2026-06-08T08:12:25.300029,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",8.881,No,0.95,,,,
106937,2026-06-08T08:12:33.602019,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.301,No,1.0,,,,
107048,2026-06-08T08:12:41.172189,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.567,No,1.0,,,,
107051,2026-06-08T08:12:49.060340,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.887,No,1.0,,,,
107062,2026-06-08T08:12:57.454930,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.392,No,1.0,,,,
107076,2026-06-08T08:13:08.624405,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",11.168,No,1.0,,,,
107317,2026-06-08T08:13:18.267327,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.636,No,1.0,,,,
107319,2026-06-08T08:13:35.569747,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",17.286,No,0.95,,,,
107327,2026-06-08T08:13:43.169198,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.598,No,1.0,,,,
107335,2026-06-08T08:13:51.548375,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.373,No,1.0,,,,
107345,2026-06-08T08:14:00.871789,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.322,No,1.0,,,,
107361,2026-06-08T08:14:09.781363,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.907,No,1.0,,,,
107363,2026-06-08T08:14:19.315071,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.533,No,1.0,,,,
107370,2026-06-08T08:14:29.852525,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.532,No,1.0,,,,
107579,2026-06-08T08:14:39.373687,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.52,No,1.0,,,,
107582,2026-06-08T08:14:49.205795,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",9.831,No,0.95,,,,
107590,2026-06-08T08:14:57.398210,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.191,No,1.0,,,,
107591,2026-06-08T08:15:07.127110,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.727,No,1.0,,,,
107602,2026-06-08T08:15:15.835019,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.707,No,1.0,,,,
107867,2026-06-08T08:15:27.808776,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",11.971,No,0.95,,,,
107883,2026-06-08T08:15:41.739919,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 1.0
    }
}
```",13.909,Yes,1.0,,,,
107901,2026-06-08T08:15:55.478994,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",13.737,No,1.0,,,,
107906,2026-06-08T08:16:04.988410,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",9.503,No,0.95,,,,
107909,2026-06-08T08:16:13.384042,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",8.387,No,0.95,,,,
107920,2026-06-08T08:16:27.867748,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",14.465,No,0.95,,,,
107959,2026-06-08T08:16:39.901693,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",12.029,No,0.95,,,,
107966,2026-06-08T08:16:46.350827,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.446,No,1.0,,,,
107978,2026-06-08T08:16:57.001973,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.65,No,1.0,,,,
107991,2026-06-08T08:17:05.615860,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.612,No,1.0,,,,
108008,2026-06-08T08:17:13.182641,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.561,No,1.0,,,,
108011,2026-06-08T08:17:24.043760,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.859,No,1.0,,,,
108014,2026-06-08T08:17:31.223150,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.168,No,1.0,,,,
108023,2026-06-08T08:17:47.282051,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.9
    }
}
```",16.053,No,0.9,,,,
108041,2026-06-08T08:18:00.905142,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",13.622,No,1.0,,,,
108296,2026-06-08T08:18:11.763129,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",10.837,No,1.0,,,,
108297,2026-06-08T08:18:21.277270,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.502,No,1.0,,,,
108318,2026-06-08T08:18:27.730569,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.452,No,1.0,,,,
108339,2026-06-08T08:18:39.198128,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",11.466,No,1.0,,,,
108355,2026-06-08T08:18:47.493856,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.295,No,1.0,,,,
108358,2026-06-08T08:18:55.683874,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",8.189,No,1.0,,,,
108398,2026-06-08T08:19:03.341632,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.637,No,1.0,,,,
108654,2026-06-08T08:19:11.352495,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.009,No,1.0,,,,
108656,2026-06-08T08:19:21.796821,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.98
    }
}",10.443,No,0.98,,,,
108661,2026-06-08T08:19:29.272416,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.474,No,1.0,,,,
108708,2026-06-08T08:19:38.077534,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.804,No,1.0,,,,
108715,2026-06-08T08:19:47.295281,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.216,No,1.0,,,,
108716,2026-06-08T08:20:09.414545,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""Yes"",
        ""confidence"": 0.9
    }
}
```",22.118,Yes,0.9,,,,
108727,2026-06-08T08:20:15.876854,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.46,No,1.0,,,,
108729,2026-06-08T08:20:22.727349,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.845,No,1.0,,,,
108735,2026-06-08T08:20:32.657753,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",9.929,No,1.0,,,,
108779,2026-06-08T08:20:39.391630,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",6.732,No,0.95,,,,
108780,2026-06-08T08:20:47.609971,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}",8.217,No,0.95,,,,
108788,2026-06-08T08:20:54.675044,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",7.064,No,1.0,,,,
108793,2026-06-08T08:21:00.817837,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.141,No,1.0,,,,
108795,2026-06-08T08:21:09.932257,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",9.113,No,1.0,,,,
109137,2026-06-08T08:21:21.835733,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",11.901,No,0.95,,,,
109163,2026-06-08T08:21:30.104732,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    }
}
```",8.267,No,0.95,,,,
109555,2026-06-08T08:21:36.252204,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.146,No,1.0,,,,
109617,2026-06-08T08:21:45.160060,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",8.907,No,1.0,,,,
109699,2026-06-08T08:21:52.017587,gemma-4-26b-a4b-it,"{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}",6.855,No,1.0,,,,
109700,2026-06-08T08:21:59.084391,gemma-4-26b-a4b-it,"```json
{
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    }
}
```",7.062,No,1.0,,,,
