asset_id,timestamp,model,response,latency_s,decking_material_value,decking_material_confidence,fall_height_bin_value,fall_height_bin_confidence,has_edge_guard_value,has_edge_guard_confidence,has_pedestrian_railing_value,has_pedestrian_railing_confidence,length_bin_value,length_bin_confidence,structure_material_value,structure_material_confidence,width_bin_value,width_bin_confidence,parse_error,raw_response,error,traceback
90484,2026-06-08T09:55:55.386050,gemini-3-flash-preview,,0.002,,,,,,,,,,,,,,,True,,,
90513,2026-06-08T09:55:55.387353,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90517,2026-06-08T09:55:55.388936,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90515,2026-06-08T09:55:55.390442,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90518,2026-06-08T09:55:55.391587,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90522,2026-06-08T09:55:55.393386,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90527,2026-06-08T09:55:55.394049,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90529,2026-06-08T09:55:55.394651,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90530,2026-06-08T09:55:55.396355,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90531,2026-06-08T09:55:55.397135,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90535,2026-06-08T09:55:55.397790,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90532,2026-06-08T09:55:55.398357,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90536,2026-06-08T09:55:55.398857,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90545,2026-06-08T09:55:55.399444,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90555,2026-06-08T09:55:55.400076,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90563,2026-06-08T09:55:55.421234,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90565,2026-06-08T09:55:55.421625,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90566,2026-06-08T09:55:55.422177,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90567,2026-06-08T09:55:55.422704,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90673,2026-06-08T09:56:01.114492,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 1.0
    }
}",5.692,Timber,0.95,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,narrow (<0.9m),1.0,,,,
90677,2026-06-08T09:56:01.116578,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90679,2026-06-08T09:56:07.059755,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.98
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.98
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.99
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.85
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.95
    }
}",5.943,Timber,0.98,low (<0.5m),0.95,No,0.98,No railings,0.99,short (<20m),0.85,Timber,0.95,narrow (<0.9m),0.95,,,,
90678,2026-06-08T09:56:07.068501,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90680,2026-06-08T09:56:07.069833,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
90681,2026-06-08T09:56:07.070748,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90682,2026-06-08T09:56:07.071405,gemini-3-flash-preview,,0.0,,,,,,,,,,,,,,,True,,,
90683,2026-06-08T09:56:14.428256,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 1.0
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.9
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 1.0
  }
}",7.357,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.9,Timber,1.0,narrow (<0.9m),1.0,,,,
90957,2026-06-08T09:56:21.897889,gemini-3-flash-preview,,7.466,,,,,,,,,,,,,,,True,,,
90974,2026-06-08T09:56:38.803701,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 1.0
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 1.0
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.85
  }
}",16.904,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.95,narrow (<0.9m),0.85,,,,
91413,2026-06-08T09:56:38.808084,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
91436,2026-06-08T09:56:38.809964,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
91578,2026-06-08T09:56:53.033435,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",14.223,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,1.0,short (<20m),1.0,Timber,0.95,standard (0.9-1.5m),0.8,,,,
91716,2026-06-08T09:56:58.557648,gemini-3-flash-preview,,5.522,,,,,,,,,,,,,,,True,,,
91943,2026-06-08T09:57:12.491726,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 1.0
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.9
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.8
  }
}",13.933,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.9,narrow (<0.9m),0.8,,,,
91946,2026-06-08T09:57:17.213141,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.98
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.98
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.85
    }
}",4.696,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,0.98,short (<20m),0.98,Timber,0.9,standard (0.9-1.5m),0.85,,,,
92004,2026-06-08T09:57:22.328516,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.95
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.95
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.9
  }
}",5.072,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,1.0,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.9,,,,
92006,2026-06-08T09:57:27.200328,gemini-3-flash-preview,"{
""decking_material"": {
""value"": ""Timber"",
""confidence"": 1.0
},
""fall_height"": {
""value"": ""low (<0.5m)"",
""confidence"": 1.0
},
""has_edge_guard"": {
""value"": ""No"",
""confidence"": 1.0
},
""has_pedestrian_railing"": {
""value"": ""No railings"",
""confidence"": 1.0
},
""length"": {
""value"": ""short (<20m)"",
""confidence"": 1.0
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 0.9
},
""width"": {
""value"": ""narrow (<0.9m)"",
""confidence"": 0.9
}
}",4.869,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.9,narrow (<0.9m),0.9,,,,
91443,2026-06-08T09:57:27.202870,gemini-3-flash-preview,,0.001,,,,,,,,,,,,,,,True,,,
92018,2026-06-08T09:57:34.718350,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.98
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.95
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.85
    }
}",7.515,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.98,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.85,,,,
92021,2026-06-08T09:57:41.803020,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.95
    }
}",7.074,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,0.95,short (<20m),0.8,Timber,0.8,narrow (<0.9m),0.95,,,,
92023,2026-06-08T09:57:48.319504,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.98
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""medium (20-100m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",6.509,Timber,0.95,low (<0.5m),0.98,No,0.95,No railings,1.0,medium (20-100m),0.7,Timber,0.85,standard (0.9-1.5m),0.8,,,,
92027,2026-06-08T09:57:55.183072,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.95
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.9
    }
}",6.86,Timber,0.95,low (<0.5m),0.95,No,0.95,No railings,0.95,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.9,,,,
92028,2026-06-08T09:58:06.490641,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 1.0
    }
}",11.306,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,1.0,narrow (<0.9m),1.0,,,,
92035,2026-06-08T09:58:18.544961,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",12.048,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),1.0,Timber,0.95,standard (0.9-1.5m),0.8,,,,
92036,2026-06-08T09:58:27.032732,gemini-3-flash-preview,,8.481,,,,,,,,,,,,,,,True,,,
92044,2026-06-08T09:58:52.050841,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.7
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.8
  }
}",25.016,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.7,Timber,0.9,standard (0.9-1.5m),0.8,,,,
92051,2026-06-08T09:59:17.417034,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.98
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.99
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.75
    }
}",25.342,Timber,0.95,low (<0.5m),0.95,No,0.98,No railings,0.99,short (<20m),0.8,Timber,0.85,narrow (<0.9m),0.75,,,,
92060,2026-06-08T09:59:23.450874,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.95
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.9
    }
}",6.032,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.9,,,,
92069,2026-06-08T09:59:30.755273,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.9
    }
}",7.303,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.8,Timber,0.9,narrow (<0.9m),0.9,,,,
92071,2026-06-08T10:00:09.123017,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""medium (20-100m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.9
    }
}",38.366,Timber,1.0,low (<0.5m),0.95,No,0.95,No railings,1.0,medium (20-100m),0.7,Timber,0.85,standard (0.9-1.5m),0.9,,,,
92072,2026-06-08T10:00:17.131688,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.9
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",8.007,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,0.95,short (<20m),0.8,Timber,0.85,standard (0.9-1.5m),0.8,,,,
92079,2026-06-08T10:00:19.057191,gemini-3-flash-preview,,1.92,,,,,,,,,,,,,,,True,,,
92080,2026-06-08T10:00:49.576991,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 1.0
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.95
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.95
  }
}",30.518,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.95,Timber,0.9,narrow (<0.9m),0.95,,,,
92081,2026-06-08T10:01:01.043950,gemini-3-flash-preview,"```json
{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.9
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.95
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""medium (20-100m)"",
    ""confidence"": 0.7
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.9
  }
}
```",11.465,Timber,0.95,low (<0.5m),0.9,No,0.95,No railings,1.0,medium (20-100m),0.7,Timber,0.9,standard (0.9-1.5m),0.9,,,,
92082,2026-06-08T10:01:12.001273,gemini-3-flash-preview,"{
  ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
  },
  ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
  },
  ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 1.0
  },
  ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
  },
  ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.8
  },
  ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
  },
  ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.9
  }
}",10.956,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.8,Timber,0.9,narrow (<0.9m),0.9,,,,
92083,2026-06-08T10:01:35.450324,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 1.0
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.9
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",23.426,Timber,1.0,low (<0.5m),1.0,No,1.0,No railings,1.0,short (<20m),0.9,Timber,0.9,standard (0.9-1.5m),0.8,,,,
92087,2026-06-08T10:01:41.290544,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.98
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.98
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.98
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.98
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.85
    }
}",5.839,Timber,0.95,low (<0.5m),0.98,No,0.98,No railings,0.98,short (<20m),0.98,Timber,0.95,narrow (<0.9m),0.85,,,,
92091,2026-06-08T10:01:49.990114,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<0.5m)"",
        ""confidence"": 0.95
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.85
    }
}",8.698,Timber,1.0,low (<0.5m),0.95,No,1.0,No railings,1.0,short (<20m),0.7,Timber,1.0,standard (0.9-1.5m),0.85,,,,
92708,2026-06-08T10:01:59.110827,gemini-3-flash-preview,"{
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    },
    ""fall_height"": {
        ""value"": ""medium (0.5-1.2m)"",
        ""confidence"": 0.7
    },
    ""has_edge_guard"": {
        ""value"": ""No"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<20m)"",
        ""confidence"": 1.0
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    }
}",9.119,Timber,0.95,medium (0.5-1.2m),0.7,No,0.95,No railings,1.0,short (<20m),1.0,Timber,0.85,standard (0.9-1.5m),0.8,,,,
93030,2026-06-08T10:02:05.759597,gemini-3-flash-preview,"{
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
    },
    ""fall_height"": {
    ""value"": ""low (<0.5m)"",
    ""confidence"": 0.95
    },
    ""has_edge_guard"": {
    ""value"": ""No"",
    ""confidence"": 0.98
    },
    ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 0.98
    },
    ""length"": {
    ""value"": ""short (<20m)"",
    ""confidence"": 0.95
    },
    ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.85
    },
    ""width"": {
    ""value"": ""narrow (<0.9m)"",
    ""confidence"": 0.9
    }
}",6.647,Timber,0.95,low (<0.5m),0.95,No,0.98,No railings,0.98,short (<20m),0.95,Timber,0.85,narrow (<0.9m),0.9,,,,
